Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
12258000;0.10462231041057796;0.22986697728721772;0.14783004149832266;0.5336364749167367;0.2592202841280481;0.08238910465305366;0.15313513788738284;0.044420556615834654;0.1709107432093412;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.0077930000000000004;0.0;0.0
12261600;0.07482072736468537;0.24418004762436463;0.10250910013842088;0.30094446979685613;0.06015353932703315;0.04106008197544746;0.14538272462108368;0.03071201474693118;0.13524886802918681;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.0049169999999999995;0.0;0.0
12265200;0.07337297233280697;0.1920125171592713;0.10811529515282828;0.11636469573699947;0.059024212320273654;0.01811386607626826;0.12971288981938248;0.03205903338358335;0.0745480934876431;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.003557;0.0;0.0
12268800;0.07346950217276046;0.1884588067830031;0.09407584619549582;0.0649510413979309;0.058479273079109696;0.009463067075606997;0.11088095236156277;0.027678471280818986;0.04295773538282962;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.004371000000000001;0.0;0.0
12272400;0.06578186094436093;0.2055533296160006;0.1028664362293892;0.05225896093946816;0.05817473162986797;0.00501874892699397;0.11910630532513952;0.02951168728745473;0.01894784099672078;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.007093;0.0;0.0
12276000;0.06728661153691122;0.20973855072897113;0.09225167235962532;0.02879981375493591;0.06316110236942914;0.008000560511071586;0.12478610997873614;0.032472982950592096;0.020717585204855008;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.011291;0.0;0.0
12279600;0.06975951858313031;0.1984644475168419;0.10031345799433491;0.02358667567100694;0.05880940960944476;0.006398151679708542;0.10803323151586407;0.032852297568570644;0.021445439825530245;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.015747999999999998;0.0;0.0
12283200;0.06422521057523645;0.212978631295874;0.09563122437091055;0.12771498312701432;0.23627191591195118;0.023852705582021936;0.10920448203781843;0.02852049775323944;0.055513079531996044;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.020031;0.0;0.0
12286800;0.15019818746854513;0.21862974259075466;0.21739044247575895;0.37296312457156217;0.6228028225526303;0.029945375323468998;0.12230979145388497;0.055391491516723644;0.16610081909227717;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;6.325999999999999e-06;0.022265;0.0;0.0
12290400;0.19793388008733503;0.2518562668231416;0.2949403182314092;0.5433662351275338;0.6230406482094409;0.04915004188585005;0.14155825369407904;0.08174885512989624;0.17298944820941045;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;2.2274e-05;0.018353;0.0;0.0
12294000;0.2687934857925301;0.21519150048139463;0.4069314788209607;0.24366134449946752;0.45679553134185646;0.023177862841647034;0.14192496759322037;0.1305468941087387;0.1915552635231867;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;5.4214e-05;0.011509;0.0;0.0
12297600;0.321562308810802;0.23307918819458812;0.3963088244748442;0.1146053426974258;0.45763405069469376;0.018030330795356164;0.13195804705588354;0.13908633588489988;0.19795887357350503;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;9.6116e-05;0.018363;0.0;0.0
12301200;0.317728709552267;0.22361943160953068;0.46823172086877496;0.09466284429828312;0.40307771986455715;0.013806908799742912;0.12511409501820667;0.12495808017392443;0.17699954045863048;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.000129319;0.021447;0.0;0.0
12304800;0.31512401907830506;0.22768111078529366;0.46050685682264925;0.0913547349754456;0.4806237856418796;0.018492205891713676;0.1297734973281081;0.1605828039984985;0.18616153871508231;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;0.000142025;0.02382;0.0;0.0
12308400;0.31928936239269456;0.20737808862269058;0.5216430740820045;0.1411917068670819;0.5361889527123703;0.021542117717753047;0.12186472905790904;0.14514784328102004;0.20470774671170705;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.000145427;0.024992;0.0;0.0
12312000;0.337908322142418;0.2388070578002793;0.4720576603962532;0.1357906791378665;0.6358879855351013;0.025057972613129156;0.14424610708661276;0.13510253719860812;0.2006115801748375;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.00014402099999999998;0.025335;0.0;0.0
12315600;0.33013904768808855;0.26644743886384503;0.506489901694473;0.1763848572960188;0.4777003494740416;0.02182322736766584;0.14304997966520452;0.13617690900471136;0.19398676396974784;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.000132518;0.02506;0.0;0.0
12319200;0.32334837473709;0.231843708187353;0.4312666451225622;0.11353125209096865;0.4103622729810621;0.026465622871768475;0.15164106297676597;0.14694699307428075;0.1922486600149796;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;0.000112829;0.023906;0.0;0.0
12322800;0.33584192725938833;0.243707170163554;0.4685305895336135;0.13243150668247666;0.39272340654712323;0.04078271550265412;0.1278554293110429;0.14009389308084544;0.1969010400515999;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;9.0548e-05;0.022025;0.0;0.0
12326400;0.3031559941816221;0.20714921480584508;0.40799007576902674;0.13019272480669486;0.5069951998330678;0.049764488250890936;0.13946828802457728;0.11424433037075479;0.1639035484109878;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;6.6919e-05;0.01984;0.0;0.0
12330000;0.28196906351504725;0.22612404173064304;0.40672358924744484;0.15988057124012123;0.5374887545644595;0.06471018245133445;0.13504654362712673;0.1081507764479795;0.18189507555192694;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;4.8445e-05;0.015902;0.0;0.0
12333600;0.22682606672230976;0.24052642787832682;0.36880392600608936;0.258080202531536;0.5568325753774037;0.09136603664900113;0.12559190727680136;0.09718831939296671;0.18305046380877701;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;2.4599e-05;0.009998;0.0;0.0
12337200;0.19403995683152786;0.20753562225369435;0.29775472007687165;0.5179720565516639;0.6576030424137999;0.0999637238936981;0.12974096417379785;0.0932080128691907;0.19816249044138895;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;6.879e-06;0.005287;0.0;0.0
12340800;0.12715230803865515;0.2419072022472022;0.20605016395110318;0.4888512960247873;0.5072315634928528;0.09858456618769106;0.14646556085965418;0.05677553440227689;0.17048833843516628;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.002245;0.0;0.0
12344400;0.1054789007234149;0.21999096745287886;0.14663772060570113;0.5728852554948843;0.23691278019150258;0.07850654546735263;0.15000904155437098;0.041601274628882495;0.16058295234622275;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.0006580000000000001;0.0;0.0
12348000;0.07360879145513861;0.20674951870723832;0.10228928728324432;0.30506479105452605;0.05969008485052012;0.0417234040987553;0.14787755711825865;0.028376188127760132;0.1492245549693717;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.000741;0.0;0.0
12351600;0.0691222952471799;0.23275967195150465;0.10223414718837576;0.118356256303372;0.06469219078686572;0.02118561911861937;0.12561354910896116;0.028558038045631604;0.07222099352756184;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.001777;0.0;0.0
12355200;0.06791686369516114;0.2033298801957678;0.09937821673953465;0.05800125636048082;0.0639170107999703;0.009739532710837578;0.123501120729701;0.028018343858837585;0.03827062250108459;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.004056;0.0;0.0
12358800;0.06644486343799941;0.21012383680488358;0.10756144800840178;0.052268782836815866;0.056135779769743516;0.004576958165349281;0.12315869899997328;0.029207169230855153;0.020188514914190735;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.006888;0.0;0.0
12362400;0.07120883205431387;0.19509625276808987;0.10026413201954681;0.02928586634156091;0.057049361155976704;0.008739078638023227;0.1131948713008221;0.03063390721702091;0.019489032820354635;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.010001;0.0;0.0
12366000;0.0682334614234223;0.18674200900729773;0.09991179048152578;0.026084922155778914;0.055157840188239195;0.006735893040626692;0.11555830643066026;0.03244299537096467;0.018188804176389083;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.012761;0.0;0.0
12369600;0.07097094338408402;0.183777918124083;0.09415063924283974;0.12956692098263003;0.25477620899160064;0.02315930283909962;0.1276027347029859;0.02767600005562627;0.06485030898852549;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.01455;0.0;0.0
12373200;0.13777443538487938;0.2190241967974603;0.19072546660637635;0.39025575984239835;0.5864465012819581;0.029591390286423103;0.1334424338718356;0.06312425160167927;0.1583226966258352;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;5.867e-06;0.015666;0.0;0.0
12376800;0.1920799880454488;0.22842125713198158;0.29811864786537273;0.5086939907409773;0.5763838865101839;0.04525792996068584;0.14675236835104188;0.08286228376754576;0.1892309109498407;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;2.1344e-05;0.015739;0.0;0.0
12380400;0.2604887083724822;0.22268680852615494;0.3672792340074401;0.2512969769668657;0.4821310417060737;0.02445751503463682;0.14982178975889315;0.10886257349766748;0.19334596035916296;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;5.8293999999999994e-05;0.012487;0.0;0.0
12384000;0.28427713411798516;0.21392811590392977;0.4270047132271209;0.12988865346433992;0.4639511974371795;0.019187082073608537;0.12627544362484508;0.11839396348090002;0.19660572405394208;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;9.6648e-05;0.020105;0.0;0.0
12387600;0.3198037904253383;0.211112428563426;0.4291157236035674;0.08816781479945074;0.3997747361341944;0.013591393750309266;0.1331054688539074;0.12612885558437056;0.19897776998393069;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.000132367;0.026341999999999997;0.0;0.0
12391200;0.3507975488165338;0.2070594637608131;0.4677887456895753;0.10268449474077825;0.5170633367243263;0.020325950541151622;0.1400921763668149;0.15370235850075883;0.18174829123105493;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;0.000156463;0.029037;0.0;0.0
12394800;0.30214731474120904;0.20247612986843527;0.5002884961741363;0.12843144922930072;0.5182590184768106;0.02094526421080585;0.12720659596221232;0.13605054571439223;0.21242403350155242;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.000174697;0.030043;0.0;0.0
12398400;0.30829447230587037;0.20781685650200743;0.48316913833069036;0.15639517016003615;0.6015827555338095;0.02200621736259427;0.1467826063869109;0.12434222209684696;0.1744920134019872;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.000181231;0.032377;0.0;0.0
12402000;0.309347819651461;0.2574275952942552;0.41880503606592256;0.14700392943943646;0.43743176706037135;0.02134082835008168;0.13520471082264646;0.15175860769025185;0.1634630641059715;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.000176853;0.037427999999999996;0.0;0.0
12405600;0.3567951365330439;0.25745423702250997;0.48838971024407773;0.13543006706463706;0.4155577376489837;0.025633783566100465;0.13046552547245344;0.13918566799333784;0.16989507306989246;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;0.000164446;0.044101;0.0;0.0
12409200;0.365431975239382;0.21950348232967298;0.5395337956885744;0.13949005215700125;0.423211773513566;0.042437059496652024;0.14324527974662918;0.15476625995862184;0.20528037725670686;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;0.000142471;0.049032;0.0;0.0
12412800;0.3017737428347277;0.2151765912909203;0.4126799356365714;0.14054506711307016;0.46198051501649084;0.04869107107542948;0.13378779090729426;0.11477411214431499;0.19172873185337796;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;0.00010981399999999999;0.049026;0.0;0.0
12416400;0.29445813110426483;0.1919104574380972;0.42221446553060443;0.1569343455072985;0.5552667108734353;0.05483932190639546;0.1293645391130582;0.12706038375867185;0.18481375401011813;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;6.9643e-05;0.043278;0.0;0.0
12420000;0.25389995551464584;0.21418318860998461;0.3663561453492333;0.24140269994014607;0.5799846529629658;0.09094075358440107;0.13902687177812173;0.1084683845410864;0.19035162354682744;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;2.7523e-05;0.03453199999999999;0.0;0.0
12423600;0.22511374330207154;0.2306129543560887;0.27463275695923195;0.43271614855836327;0.6241782199559519;0.09502571340785854;0.12555463660005234;0.08802679624724175;0.1707449655553398;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;7.556e-06;0.024811;0.0;0.0
12427200;0.1475198546787447;0.2380953563609656;0.20229442742709425;0.5909133276753882;0.44552229572606095;0.09443283930256154;0.14987099134434537;0.06221276961161828;0.17835153462847583;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;1.7000000000000001e-07;0.022678;0.0;0.0
12430800;0.10838798149229699;0.24667250295577528;0.14683940029158105;0.5321884187331594;0.22325305000396983;0.08320297259563585;0.12584765727603758;0.043221975588097115;0.15378888043087824;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.023619;0.0;0.0
12434400;0.06501857960026046;0.21753687752828368;0.09643699841089111;0.3284590778547632;0.057856071805999415;0.04250162471229311;0.1424673255114001;0.02803599736296763;0.16403093970522953;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.021198;0.0;0.0
12438000;0.0706955188213119;0.22817744750802668;0.10447323556958972;0.13135431484122953;0.06390292472166348;0.020197597965974264;0.1377004482691052;0.030070014077311833;0.08796117496181616;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.01824;0.0;0.0
12441600;0.07146632741553019;0.21134373092417874;0.09503361032980484;0.06374451505980326;0.06172977449091749;0.009871226790812074;0.11410320487708228;0.027184548053279158;0.03883536850464338;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.015688;0.0;0.0
12445200;0.06728789366594114;0.19361118418669532;0.10957575678203879;0.05097446205563091;0.05774586821960673;0.004791675006717646;0.12016125514340191;0.027386016212235277;0.019345500144587753;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.013876;0.0;0.0
12448800;0.07512656891596732;0.21977140215380217;0.09065527300043674;0.030549543592961817;0.056763651073431357;0.00756047841052642;0.11222842211263409;0.028873560381166622;0.018026613331274626;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.013108999999999999;0.0;0.0
12452400;0.07160738388592428;0.18864619358389978;0.09331642265448609;0.026288392988845995;0.06503532432078594;0.007237038167838176;0.12921141493782767;0.029930916464560885;0.019712480563092924;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.012974;0.0;0.0
12456000;0.06834345536033515;0.19476565161684578;0.10007895078216818;0.12797227229767638;0.2183233460461677;0.022355287970693753;0.12215389732832785;0.02959232695754416;0.062204396875972796;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.011514;0.0;0.0
12459600;0.1279897462911726;0.23303536477964418;0.20123629229290718;0.36979415437582547;0.5412993534570636;0.03002937450510454;0.1245452010429148;0.06350877853918402;0.15176488353944195;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;5.13e-06;0.008754;0.0;0.0
12463200;0.2201752575370735;0.26307671818245465;0.31654448980533423;0.5436236707879807;0.6201754878135853;0.047428100082256675;0.1561363646868393;0.08593064127082065;0.17460010028479914;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;1.5988e-05;0.006553;0.0;0.0
12466800;0.29750617602776214;0.22751712899621798;0.39735073453420583;0.23714871601594534;0.4568359427441191;0.023669190874732668;0.13416506989931426;0.13196913280141553;0.18793468701156207;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;3.7369e-05;0.0044729999999999995;0.0;0.0
12470400;0.2784363154783559;0.2051746707531336;0.4358655998064428;0.11590671843265059;0.4594210177917885;0.01928528167965092;0.1337117025070318;0.13920027481816985;0.1706759153905609;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;5.7778e-05;0.0032530000000000002;0.0;0.0
12474000;0.325808533835238;0.2333297346259133;0.4674829519529615;0.08105390696767367;0.3867623536291809;0.014023381147832597;0.12084471933479372;0.12286847159424004;0.18191526119626364;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;6.626900000000001e-05;0.002818;0.0;0.0
12477600;0.3534816115975653;0.24101597697099691;0.5062279984178814;0.10470314710869659;0.5258403092734314;0.02170257253920553;0.1370720739741731;0.1622950745315913;0.18675804947829586;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;8.3248e-05;0.003144;0.0;0.0
12481200;0.31499059348345204;0.21626642078484581;0.46696254645306007;0.141252553727368;0.515687623278972;0.019123131339485785;0.11354081055947363;0.13735695908823117;0.18215634068211753;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.000143249;0.00451;0.0;0.0
12484800;0.33621370016985525;0.2367347601218508;0.4685818424399914;0.13985214449449257;0.5595649195018445;0.024460935785630925;0.12879228316638533;0.13251284680168887;0.1737804724479801;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.00017945;0.006719;0.0;0.0
12488400;0.3400200998834449;0.2604659577197501;0.4784734776368335;0.16220233675161974;0.49553923413537054;0.020044418821555117;0.16148697619268343;0.1441125997151133;0.1689281194439253;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.00016438;0.008437;0.0;0.0
12492000;0.3362728279636912;0.23924415309910693;0.510123204285636;0.12925443707712772;0.3825469172807599;0.026680938846230875;0.1388458065672311;0.1546224641248738;0.18984058687171468;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;0.000124344;0.01;0.0;0.0
12495600;0.35129228175503174;0.23741648937523382;0.4868314591158382;0.1405839358142358;0.40819269730689506;0.040741236736477074;0.12491728962995277;0.13597577069300643;0.18635911712514083;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;7.854800000000001e-05;0.011131;0.0;0.0
12499200;0.25511360809392103;0.2292513467774306;0.38416241445240323;0.1325211234845249;0.43269671433601425;0.046708049771202645;0.12763083357882346;0.12763996794079896;0.19284060204415854;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;6.0549999999999995e-05;0.010535000000000001;0.0;0.0
12502800;0.2707945882477642;0.2149056629977353;0.37384734742468484;0.17618577149712045;0.542850706372866;0.05911641765582679;0.12303821343679969;0.12050480288702613;0.20551477248386069;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;4.9397e-05;0.007787;0.0;0.0
12506400;0.22078799562858784;0.20031038813475155;0.3847746468843656;0.24877862877257434;0.6066648745209009;0.09434759308554812;0.12408170923262136;0.11024269817769346;0.20217007508433138;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;2.5886e-05;0.004236;0.0;0.0
12510000;0.2070106667265784;0.21411326024740832;0.30355953108789224;0.4547499626032511;0.6374056440993475;0.09991786678135489;0.1328655599587116;0.09522654083747188;0.20500541772048733;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;8.356e-06;0.002331;0.0;0.0
12513600;0.1521634203702162;0.23376599920313612;0.19941031947976615;0.575623881184893;0.517654947059194;0.09167136963212556;0.13795509587725208;0.06028145346028865;0.18540550474069142;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;9.4e-08;0.002443;0.0;0.0
12517200;0.11092770746186309;0.24780541579314874;0.14888176220754815;0.5830200210904309;0.25141331741579004;0.09257502031267498;0.14130290891779024;0.044185303955517806;0.16622566500095015;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.002263;0.0;0.0
12520800;0.06782229906438707;0.2355008335703183;0.09972196589225935;0.3043111183556585;0.0653190542375555;0.037022042851620834;0.1308418258742346;0.03122670220122194;0.15380115000980854;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.001688;0.0;0.0
12524400;0.0764572545816457;0.20739456428899744;0.10240262063044528;0.12733716385959834;0.05964170204561645;0.019265381616567958;0.12790616298738958;0.02850788686740879;0.07566878717077087;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.003285;0.0;0.0
12528000;0.07145042476172167;0.1920884176138774;0.10939192355484939;0.06434868157377059;0.05964212710267212;0.009003957209930937;0.12235857408177847;0.029086683679318423;0.04218395814384886;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.009183;0.0;0.0
12531600;0.07577687789678192;0.21332228909230402;0.10190673523577257;0.046590497501217715;0.05698328395297001;0.004961847830120389;0.11620044099136831;0.029290479301847347;0.021116554146274998;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.017231000000000003;0.0;0.0
12535200;0.07263348440934267;0.19314576271603456;0.09418134695262959;0.031000599537972545;0.057294996043013094;0.008773157506804775;0.11239041391490052;0.028161478200401057;0.020692910771151617;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.024888999999999998;0.0;0.0
12538800;0.0698141216042742;0.19668769574250963;0.10066285136618525;0.026203540416599932;0.0646638977719759;0.006878668212185645;0.11941961350137321;0.031008795380890616;0.021175987325582835;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.030765;0.0;0.0
12542400;0.07153571334004273;0.18873173018571154;0.09580995336882943;0.11423913717471326;0.2170473267541727;0.021834773458090068;0.12165099287509999;0.030215408818958144;0.06113065171693479;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.032784;0.0;0.0
12546000;0.1365501799954959;0.24509545275552966;0.20296980075184565;0.3839609544012448;0.5811258751134472;0.026097232532672862;0.14057930349365239;0.061701836691378104;0.15843292616693996;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;6.127e-06;0.032961;0.0;0.0
12549600;0.21292460822549134;0.27289717238229216;0.2827277564682764;0.5920246915578568;0.629932946451846;0.04525414529671542;0.1603024601471227;0.08738670873358592;0.18755805220780208;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;2.184e-05;0.032453;0.0;0.0
12553200;0.29643585442206866;0.25960316228522645;0.4398512510975653;0.24876172028899426;0.44746301623614854;0.02467346440264953;0.12886379558573657;0.10801443050818639;0.21401171107829037;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;4.2668999999999994e-05;0.035954;0.0;0.0
12556800;0.31132990481407297;0.2429258351778408;0.44895974907394565;0.12843685624314521;0.4449616217546828;0.021439114854155762;0.14677863367668478;0.11725623265359046;0.18934128059205885;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;5.5901000000000006e-05;0.040708;0.0;0.0
